Index,Indx Code,Grp,Short Desc,Orig,Size1,Size2,Desc,Size1 Dec,Size2 Dec
586,0,,,1" SOLID ROUND THRD NITRONIC 60 PLUG WITH LANYARD ,1",,SOLID ROUND THRD NITRONIC 60 PLUG WITH LANYARD,1,0
587,0,,,1" SOLID STEEL ROUND THRD PLUG A182-F316SS,1",,SOLID STEEL ROUND THRD PLUG A182-F316SS,1,0
588,0,,,1" STD U-BOLT  ANVIL FIG 137,1",,STD U-BOLT  ANVIL FIG 137,1,0
589,0,,,1" SW SARCO Y-STRAINER  FIG 14HPA216-WCB W/SS0.8MM SCREEN, ,1",,SW SARCO Y-STRAINER  FIG 14HPA216-WCB W/SS0.8MM SCREEN,,1,0
590,0,,,1" TEE 3000# SW, CS A105,1",,TEE 3000# SW, CS A105,1,0
591,0,,,1" TEE A234-WPB SMLS CS S/80 BORE,1",,TEE A234-WPB SMLS CS S/80 BORE,1,0
592,0,,,1" TEE A403-WP304/304L S/10s SEAMLESS SS,1",,TEE A403-WP304/304L S/10s SEAMLESS SS,1,0
593,0,,,1" TEE A403-WP316/316L S/10s SEAMLESS SS,1",,TEE A403-WP316/316L S/10s SEAMLESS SS,1,0
594,0,,,1" TEE S10S BW CE ALLOY 2205 DUPLEX SS A815-WPS32205-W (UNS S32205),1",,TEE S10S BW CE ALLOY 2205 DUPLEX SS A815-WPS32205-W (UNS S32205),1,0
595,0,,,1" TEE SCH. 40S BW  CE ALLOY 2205 DUPLEX SS A815-WPS32205-W (UNS S32205),1",,TEE SCH. 40S BW  CE ALLOY 2205 DUPLEX SS A815-WPS32205-W (UNS S32205),1,0
596,0,,,1" THICK x 48.5" x 48.5" 304/304L PLATE,1",,THICK x 48.5" x 48.5" 304/304L PLATE,1,0
597,0,,,1" THRD BULL PLUG A479-316SS ,1",,THRD BULL PLUG A479-316SS,1,0
598,0,,,1" THRD HEX PLUG A182-F304/304L SS DUAL GRADE,1",,THRD HEX PLUG A182-F304/304L SS DUAL GRADE,1,0
599,0,,,1" THRD PLUG A105 CS ,1",,THRD PLUG A105 CS,1,0
600,0,,,1" THRD PLUG A105 CS WITH LANYARD,1",,THRD PLUG A105 CS WITH LANYARD,1,0
601,0,,,1" THRD PLUG A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED) ,1",,THRD PLUG A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED),1,0
602,0,,,1" THRD PLUG NITRONIC 60 WITH LANYARD,1",,THRD PLUG NITRONIC 60 WITH LANYARD,1,0
603,0,,,1" THRD ROUND HEAD PLUG ALLOY C276-B462-N10276,1",,THRD ROUND HEAD PLUG ALLOY C276-B462-N10276,1,0
604,0,,,1" THRD ROUND PLUG A105 CS,1",,THRD ROUND PLUG A105 CS,1,0
605,0,,,1" THRD ROUND PLUG A182-F316SS,1",,THRD ROUND PLUG A182-F316SS,1,0
606,0,,,1" THRD ROUND PLUG NITRONIC 60 A276 WITH LANYARD,1",,THRD ROUND PLUG NITRONIC 60 A276 WITH LANYARD,1,0
607,0,,,1" THRD ROUND PLUG NITRONIC 60 WITH LANYARD,1",,THRD ROUND PLUG NITRONIC 60 WITH LANYARD,1,0
608,0,,,1" U-BOLT FASTNER PLASTIC COATED FOR BARE PIPE,1",,U-BOLT FASTNER PLASTIC COATED FOR BARE PIPE,1,0
609,0,,,1" U-BOLT GUIDE FORE BARE CS PIPE,1",,U-BOLT GUIDE FORE BARE CS PIPE,1,0
610,0,,,1" VLV 1500 FL RTJ GATE G99A,1",,VLV 1500 FL RTJ GATE G99A,1,0
611,0,,,1" WIDE x 1/8" THICK FLAT BAR SA240 TYPE 347 SS SOLUTION ANNEALED & CORROSION TESTING,1",,WIDE x 1/8" THICK FLAT BAR SA240 TYPE 347 SS SOLUTION ANNEALED & CORROSION TESTING,1,0
612,0,,,1" x .5" CON-SWAGE A234-WPB SMLS CS S/160 x S/XXS (TBE),1",.5",CON-SWAGE A234-WPB SMLS CS S/160 x S/XXS (TBE),1,0.5
613,0,,,1" x .5" S/40 CON-SWAGE A105 GALVANIZED CS (TBE),1",.5",S/40 CON-SWAGE A105 GALVANIZED CS (TBE),1,0.5
614,0,,,1" x .75" 150# RF THRD REDUCING FLANGE A182-F316/316L ,1",.75",150# RF THRD REDUCING FLANGE A182-F316/316L,1,0.75
615,0,,,1" x .75" 3000# CON SWAGE A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED)(TBE),1",.75",3000# CON SWAGE A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED)(TBE),1,0.75
616,0,,,1" x .75" 3000# SW RED TEE A105 CS,1",.75",3000# SW RED TEE A105 CS,1,0.75
617,0,,,1" x .75" 3000# SW RED TEE A181 CS ,1",.75",3000# SW RED TEE A181 CS,1,0.75
618,0,,,1" x .75" 3000# SW RED TEE ALLOY C276/B462/UNS-N10276,1",.75",3000# SW RED TEE ALLOY C276/B462/UNS-N10276,1,0.75
619,0,,,1" x .75" 3000# THRD RED TEE A105 CS,1",.75",3000# THRD RED TEE A105 CS,1,0.75
620,0,,,1" x .75" 3000# THRD RED TEE A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED) ,1",.75",3000# THRD RED TEE A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED),1,0.75
621,0,,,1" x .75" 6000# SW RED TEE A105 CS,1",.75",6000# SW RED TEE A105 CS,1,0.75
622,0,,,1" x .75" 6000# SW RED TEE A181 CS ,1",.75",6000# SW RED TEE A181 CS,1,0.75
623,0,,,1" x .75" 9000# SW RED TEE A105 CS,1",.75",9000# SW RED TEE A105 CS,1,0.75
624,0,,,1" X .75" BW RED TEE A403-WP304/304L SS S/40s BORE DUAL MARKED,1",.75",BW RED TEE A403-WP304/304L SS S/40s BORE DUAL MARKED,1,0.75
625,0,,,1" x .75" CON SWAGE A234-WPB SMLS CS S/160 (TBE),1",.75",CON SWAGE A234-WPB SMLS CS S/160 (TBE),1,0.75
626,0,,,1" x .75" CON SWAGE A234-WPB SMLS CS S/160 BORE (PBE),1",.75",CON SWAGE A234-WPB SMLS CS S/160 BORE (PBE),1,0.75
627,0,,,1" x .75" CONC-SWAGE S/160 A234-WPB SMLS CS (PBE),1",.75",CONC-SWAGE S/160 A234-WPB SMLS CS (PBE),1,0.75
628,0,,,1" x .75" CONC-SWAGE S/160 BORE A420-WPL6 (PBE),1",.75",CONC-SWAGE S/160 BORE A420-WPL6 (PBE),1,0.75
629,0,,,1" x .75" CON-SWAGE A234-WPB SMLS CS S/160 BORE (PBE),1",.75",CON-SWAGE A234-WPB SMLS CS S/160 BORE (PBE),1,0.75
630,0,,,1" x .75" CON-SWAGE A234-WPB SMLS CS S/160 x S/XXS (BLE x PSE),1",.75",CON-SWAGE A234-WPB SMLS CS S/160 x S/XXS (BLE x PSE),1,0.75
631,0,,,1" x .75" CON-SWAGE A234-WPB SMLS CS S/160 x S/XXS (BLE x TSE),1",.75",CON-SWAGE A234-WPB SMLS CS S/160 x S/XXS (BLE x TSE),1,0.75
632,0,,,1" x .75" CON-SWAGE A234-WPB SMLS CS S/80 x S/160 (PBE),1",.75",CON-SWAGE A234-WPB SMLS CS S/80 x S/160 (PBE),1,0.75
633,0,,,1" x .75" CON-SWAGE A234-WPB SMLS CS S/80 x S/160 BORE (PBE),1",.75",CON-SWAGE A234-WPB SMLS CS S/80 x S/160 BORE (PBE),1,0.75
634,0,,,1" x .75" CON-SWAGE A234-WPB SMLS CS S/80 x S/160 BORE (PLExTSE),1",.75",CON-SWAGE A234-WPB SMLS CS S/80 x S/160 BORE (PLExTSE),1,0.75
635,0,,,1" x .75" CON-SWAGE A234-WPB SMLS CS S/XS BORE (PBE),1",.75",CON-SWAGE A234-WPB SMLS CS S/XS BORE (PBE),1,0.75
636,0,,,1" x .75" CON-SWAGE A403-WP316/316L SMLS DUAL GRADE S/40s "BBE" "D M",1",.75",CON-SWAGE A403-WP316/316L SMLS DUAL GRADE S/40s "BBE" "D M",1,0.75
637,0,,,1" x .75" CON-SWAGE A420-WPL6 S/XS BORE LTCS (PBE),1",.75",CON-SWAGE A420-WPL6 S/XS BORE LTCS (PBE),1,0.75
638,0,,,1" x .75" CON-SWAGE ALLOY C276 B366-WPHC276S S/40s (PBE),1",.75",CON-SWAGE ALLOY C276 B366-WPHC276S S/40s (PBE),1,0.75
639,0,,,1" x .75" CON-SWAGE S/160 BORE A234-WPB SMLS CS (PBE),1",.75",CON-SWAGE S/160 BORE A234-WPB SMLS CS (PBE),1,0.75
640,0,,,1" x .75" CON-SWAGE S/160 BORE A234-WPB SMLS CS (PLExTSE),1",.75",CON-SWAGE S/160 BORE A234-WPB SMLS CS (PLExTSE),1,0.75
641,0,,,1" x .75" CON-SWAGE S/80xS/160 A234-WPB SMLS CS (PBE),1",.75",CON-SWAGE S/80xS/160 A234-WPB SMLS CS (PBE),1,0.75
642,0,,,1" x .75" CON-SWAGE S/XS A234-WPB SMLS CS (PBE),1",.75",CON-SWAGE S/XS A234-WPB SMLS CS (PBE),1,0.75
643,0,,,1" x .75" CON-SWAGE S/XS BORE A234-WPB SMLS CS (PBE),1",.75",CON-SWAGE S/XS BORE A234-WPB SMLS CS (PBE),1,0.75
644,0,,,1" x .75" ECC-SWAGE A234-WPB SMLS CS S/80 x S/160 (PBE),1",.75",ECC-SWAGE A234-WPB SMLS CS S/80 x S/160 (PBE),1,0.75
645,0,,,1" x .75" ECC-SWAGE ALLOY C276 B366-WPHC276S S/40s (PLExTSE),1",.75",ECC-SWAGE ALLOY C276 B366-WPHC276S S/40s (PLExTSE),1,0.75
646,0,,,1" x .75" RED 90D ELL FEMALE CPI x FEMALE NPT, 316SS  PARKER # 16-16-EBZ-SS,1",.75",RED 90D ELL FEMALE CPI x FEMALE NPT, 316SS  PARKER # 16-16-EBZ-SS,1,0.75
647,0,,,1" x .75" RED TEE A403-WP316/316L S/10s SEAMLESS SS,1",.75",RED TEE A403-WP316/316L S/10s SEAMLESS SS,1,0.75
648,0,,,1" x 3" LONG NIPPLE A106B SMLS CS S/160 BORE (PBE),1",3",LONG NIPPLE A106B SMLS CS S/160 BORE (PBE),1,3
649,0,,,1" x 3" LONG NIPPLE A106B SMLS CS S/160 BORE (POExTOE),1",3",LONG NIPPLE A106B SMLS CS S/160 BORE (POExTOE),1,3
650,0,,,1" x 3" LONG NIPPLE A333-6 S/XS BORE LTCS (PBE),1",3",LONG NIPPLE A333-6 S/XS BORE LTCS (PBE),1,3
651,0,,,1" x 3" LONG NIPPLE S/160 A106B SMLS CS (PBE),1",3",LONG NIPPLE S/160 A106B SMLS CS (PBE),1,3
652,0,,,1" x 3" LONG NIPPLE S/160 BORE A106B / A733 (PBE),1",3",LONG NIPPLE S/160 BORE A106B / A733 (PBE),1,3
653,0,,,1" x 3" LONG NIPPLE S/160 BORE A106B / A733 (POExTOE),1",3",LONG NIPPLE S/160 BORE A106B / A733 (POExTOE),1,3
654,0,,,1" x 3" LONG NIPPLE S/160 BORE A106B / A733 SMLS CS (TBE),1",3",LONG NIPPLE S/160 BORE A106B / A733 SMLS CS (TBE),1,3
655,0,,,1" x 3" LONG NIPPLE S/160 BORE A106B SMLS CS (PBE),1",3",LONG NIPPLE S/160 BORE A106B SMLS CS (PBE),1,3
656,0,,,1" x 3" LONG NIPPLE S/160 BORE A106B SMLS CS (POExTOE),1",3",LONG NIPPLE S/160 BORE A106B SMLS CS (POExTOE),1,3
657,0,,,1" x 3" LONG NIPPLE S/160 BORE A106B SMLS GALVANIZED CS (TBE),1",3",LONG NIPPLE S/160 BORE A106B SMLS GALVANIZED CS (TBE),1,3
658,0,,,1" x 3" LONG NIPPLE S/160 BORE A106B/A733 (TBE),1",3",LONG NIPPLE S/160 BORE A106B/A733 (TBE),1,3
659,0,,,1" x 3" LONG NIPPLE S/160 BORE A333 GRADE 6 SEAMLESS LTCS (PBE),1",3",LONG NIPPLE S/160 BORE A333 GRADE 6 SEAMLESS LTCS (PBE),1,3
660,0,,,1" x 3" LONG NIPPLE S/160 BORE A333-GRADE 6 SEAMLESS LTCS (PBE),1",3",LONG NIPPLE S/160 BORE A333-GRADE 6 SEAMLESS LTCS (PBE),1,3
661,0,,,1" x 3" LONG NIPPLE S/160 SMLS A106B CS(PBE),1",3",LONG NIPPLE S/160 SMLS A106B CS(PBE),1,3
662,0,,,1" x 3" LONG NIPPLE S/160 SMLS A106B CS(POExTOE),1",3",LONG NIPPLE S/160 SMLS A106B CS(POExTOE),1,3
663,0,,,1" x 3" LONG NIPPLE S/160 SMLS A106B CS(TBE),1",3",LONG NIPPLE S/160 SMLS A106B CS(TBE),1,3
664,0,,,1" x 3" LONG NIPPLE S/40 BORE A587/A106B GALVANIZED (TBE),1",3",LONG NIPPLE S/40 BORE A587/A106B GALVANIZED (TBE),1,3
665,0,,,1" x 3" LONG NIPPLE S/40s A312-TP316/316L SS SMLS (BOExTOE),1",3",LONG NIPPLE S/40s A312-TP316/316L SS SMLS (BOExTOE),1,3
666,0,,,1" x 3" LONG NIPPLE S/80 BORE A105B SMLS CS (TBE),1",3",LONG NIPPLE S/80 BORE A105B SMLS CS (TBE),1,3
667,0,,,1" x 3" LONG NIPPLE S/80 BORE A106B SMLS CS (PBE),1",3",LONG NIPPLE S/80 BORE A106B SMLS CS (PBE),1,3
668,0,,,1" x 3" LONG NIPPLE S/80 BORE A106B SMLS CS (POExTOE),1",3",LONG NIPPLE S/80 BORE A106B SMLS CS (POExTOE),1,3
669,0,,,1" x 3" LONG NIPPLE S/80s A312-TP316/316L SS (PBE),1",3",LONG NIPPLE S/80s A312-TP316/316L SS (PBE),1,3
670,0,,,1" x 3" LONG NIPPLE S/XS BORE A106B /A733 SEAMLESS CS (POExTOE),1",3",LONG NIPPLE S/XS BORE A106B /A733 SEAMLESS CS (POExTOE),1,3
671,0,,,1" x 4" LONG NIPPLE S/160 A106B SMLS CS (TBE),1",4",LONG NIPPLE S/160 A106B SMLS CS (TBE),1,4
672,0,,,1" x 4" LONG NIPPLE S/160 BORE A106B SMLS CS (PBE),1",4",LONG NIPPLE S/160 BORE A106B SMLS CS (PBE),1,4
673,0,,,1" x 4" LONG NIPPLE S/80 BORE A587/A106B GALVANIZED (TBE),1",4",LONG NIPPLE S/80 BORE A587/A106B GALVANIZED (TBE),1,4
674,0,,,1" x 5 1/2" BOLT STUDS A193-B7 BLK WITH 2 HH NUTS A194-2H,1",5 1/2",BOLT STUDS A193-B7 BLK WITH 2 HH NUTS A194-2H,1,5.5
675,0,,,1" x 5 1/4" BOLT STUDS A193-B7 BLK WITH 2 HH NUTS A194-2H,1",5 1/4",BOLT STUDS A193-B7 BLK WITH 2 HH NUTS A194-2H,1,5.25
676,0,,,1" x 6" LONG NIPPLE A106B SMLS CS S/160 BORE (PBE),1",6",LONG NIPPLE A106B SMLS CS S/160 BORE (PBE),1,6
677,0,,,1" x 6" LONG NIPPLE A333-6 S/XS BORE LTCS (PBE),1",6",LONG NIPPLE A333-6 S/XS BORE LTCS (PBE),1,6
678,0,,,1" x 6" LONG NIPPLE S/160 BORE A106B SMLS CS (PBE),1",6",LONG NIPPLE S/160 BORE A106B SMLS CS (PBE),1,6
679,0,,,1" x 6" LONG NIPPLE S/160 BORE A106B SMLS CS (POExTOE),1",6",LONG NIPPLE S/160 BORE A106B SMLS CS (POExTOE),1,6
680,0,,,1" x 6" LONG NIPPLE S/160 BORE A106B/A733 (TBE),1",6",LONG NIPPLE S/160 BORE A106B/A733 (TBE),1,6
681,0,,,1" x 6" LONG NIPPLE S/160 BORE A333-GRADE 6 SEAMLESS LTCS (PBE),1",6",LONG NIPPLE S/160 BORE A333-GRADE 6 SEAMLESS LTCS (PBE),1,6
682,0,,,1" x 6" LONG NIPPLE S/80s A312-TP304/304L SS SMLS (POExTOE),1",6",LONG NIPPLE S/80s A312-TP304/304L SS SMLS (POExTOE),1,6
683,0,,,1" x 6.75" LONG A193-B7 STUD W/2 HH NUTS A194-2H,1",6.75",LONG A193-B7 STUD W/2 HH NUTS A194-2H,1,6.75
684,0,,,1" XS A333-6 SEAMLESS LTCS PIPE,1",,XS A333-6 SEAMLESS LTCS PIPE,1,0
685,0,,,1", 150#, RF, GSKT, 0.175 THK, SPIRAL WND, 304SS, CS OUTER & SS INNER RINGS,1",,, 150#, RF, GSKT, 0.175 THK, SPIRAL WND, 304SS, CS OUTER & SS INNER RINGS,1,0
686,0,,,1", 300#, RF, GSKT, 1/8" THK, SPIRAL WND, 316L SS WINDING, CS OUTER,1",,, 300#, RF, GSKT, 1/8" THK, SPIRAL WND, 316L SS WINDING, CS OUTER,1,0
687,0,,,1", 800#, IREBxFNPT, EXT BODY GATE VALVE, BB, T#8,1",,, 800#, IREBxFNPT, EXT BODY GATE VALVE, BB, T#8,1,0
688,0,,,1", 800#, SW, GATE VALVE, ,1",,, 800#, SW, GATE VALVE,,1,0
689,0,,,1", 800#, SWxTHRD, GATE VALVE, 316SS TRIM, HF, ST, NACE, HW, CS BODY, RED PORT,1",,, 800#, SWxTHRD, GATE VALVE, 316SS TRIM, HF, ST, NACE, HW, CS BODY, RED PORT,1,0
690,0,,,1", LOK-RING COUPLING, CS, A675, MAS-3000-CPL-P16,1",,, LOK-RING COUPLING, CS, A675, MAS-3000-CPL-P16,1,0
691,0,,,1"x .5" CON SWAGE S/80 x S/160 BORE A234-WPB SMLS CS (PLExTSE),1",.5",CON SWAGE S/80 x S/160 BORE A234-WPB SMLS CS (PLExTSE),1,0.5
692,0,,,1"x .75" CON SWAGE S/80 x S/160 BORE A234-WPB SMLS CS (PBE),1",.75",CON SWAGE S/80 x S/160 BORE A234-WPB SMLS CS (PBE),1,0.75
693,0,,,1"x3/4" SWAGE CONC, SCH.80 x 160, CS A234-WPB PBE,1",3/4",SWAGE CONC, SCH.80 x 160, CS A234-WPB PBE,1,0.75
694,0,,,1.25" 3000# THRD UNION A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED) ,1.25",,3000# THRD UNION A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED),1.25,0
695,0,,,1.25" S/XS BORE A106B SEAMLESS CS PIPE GALVANIZED,1.25",,S/XS BORE A106B SEAMLESS CS PIPE GALVANIZED,1.25,0
696,0,,,1.5" 150# RF BLIND A105 CS,1.5",,150# RF BLIND A105 CS,1.5,0
697,0,,,1.5" 150# RF BLIND A182-F304/304L SS,1.5",,150# RF BLIND A182-F304/304L SS,1.5,0
698,0,,,1.5" 150# RF BLIND FLANGE A182-F304/304L DUAL MARKED,1.5",,150# RF BLIND FLANGE A182-F304/304L DUAL MARKED,1.5,0
699,0,,,1.5" 150# RF BLIND FLANGE A350-LF2 CLASS-1 LTCS,1.5",,150# RF BLIND FLANGE A350-LF2 CLASS-1 LTCS,1.5,0
700,0,,,1.5" 150# RF LONG WELD NECK FLANGE A105 CS 12" LONG,1.5",,150# RF LONG WELD NECK FLANGE A105 CS 12" LONG,1.5,0
701,0,,,1.5" 150# RF LONG WELD NECK S/160 BORE A105 CS,1.5",,150# RF LONG WELD NECK S/160 BORE A105 CS,1.5,0
702,0,,,1.5" 150# RF THRD FLANGE A105 CS,1.5",,150# RF THRD FLANGE A105 CS,1.5,0
703,0,,,1.5" 150# RF THRD FLANGE A105 GALVANIZED CS,1.5",,150# RF THRD FLANGE A105 GALVANIZED CS,1.5,0
704,0,,,1.5" 150# RFSW FLANGE A105 CS S/160 BORE,1.5",,150# RFSW FLANGE A105 CS S/160 BORE,1.5,0
705,0,,,1.5" 150# RFSW FLANGE A105 CS S/80 BORE,1.5",,150# RFSW FLANGE A105 CS S/80 BORE,1.5,0
706,0,,,1.5" 150# RFSW FLANGE A105 CS S/XS BORE,1.5",,150# RFSW FLANGE A105 CS S/XS BORE,1.5,0
707,0,,,1.5" 150# RFSW FLANGE A105 CS S/XXS BORE,1.5",,150# RFSW FLANGE A105 CS S/XXS BORE,1.5,0
708,0,,,1.5" 150# RFSW FLANGE ALLOY C276 B462 UNS-N10276 S/40s BORE,1.5",,150# RFSW FLANGE ALLOY C276 B462 UNS-N10276 S/40s BORE,1.5,0
709,0,,,1.5" 150# RFSW FLANGE S/80 BORE 304/304L SS,1.5",,150# RFSW FLANGE S/80 BORE 304/304L SS,1.5,0
710,0,,,1.5" 150# RFSW S/160 BORE FLANGE A350-LF2 CLASS 1 LTCS,1.5",,150# RFSW S/160 BORE FLANGE A350-LF2 CLASS 1 LTCS,1.5,0
711,0,,,1.5" 150# RFWN FLANGE A105 CS S/40 BORE,1.5",,150# RFWN FLANGE A105 CS S/40 BORE,1.5,0
712,0,,,1.5" 150# RFWN FLANGE A182-F304/304L S/40s DUAL MARKED,1.5",,150# RFWN FLANGE A182-F304/304L S/40s DUAL MARKED,1.5,0
713,0,,,1.5" 150# RFWN FLANGE A182-F304/304L SS S/10s BORE,1.5",,150# RFWN FLANGE A182-F304/304L SS S/10s BORE,1.5,0
714,0,,,1.5" 150# RFWN FLANGE A182-F304/304L SS S/40s BORE,1.5",,150# RFWN FLANGE A182-F304/304L SS S/40s BORE,1.5,0
715,0,,,1.5" 150# RFWN FLANGE A182-F316/316L SS S/10s  "D M",1.5",,150# RFWN FLANGE A182-F316/316L SS S/10s  "D M",1.5,0
716,0,,,1.5" 150# RFWN FLANGE A312-TP310 SS S/160 BORE,1.5",,150# RFWN FLANGE A312-TP310 SS S/160 BORE,1.5,0
717,0,,,1.5" 150# RFWN FLANGES A182-F304/304L SS S/10s BORE,1.5",,150# RFWN FLANGES A182-F304/304L SS S/10s BORE,1.5,0
718,0,,,1.5" 150# RFWN FLANGES A182-F316/316L SS S/10s BORE,1.5",,150# RFWN FLANGES A182-F316/316L SS S/10s BORE,1.5,0
719,0,,,1.5" 150# THRD 45D ELL A123/A153 GALVANIZED MI,1.5",,150# THRD 45D ELL A123/A153 GALVANIZED MI,1.5,0
720,0,,,1.5" 150# THRD 90D ELL A123/A153 GALVANIZED MI,1.5",,150# THRD 90D ELL A123/A153 GALVANIZED MI,1.5,0
721,0,,,1.5" 150# THRD 90D ELL A197-MI BLACK,1.5",,150# THRD 90D ELL A197-MI BLACK,1.5,0
722,0,,,1.5" 150# THRD COUPLING A123/A153 GALVANIZED MI,1.5",,150# THRD COUPLING A123/A153 GALVANIZED MI,1.5,0
723,0,,,1.5" 150# THRD TEE A123/A153 GALVANIZED MI,1.5",,150# THRD TEE A123/A153 GALVANIZED MI,1.5,0
724,0,,,1.5" 1500# RTJ  BLIND FLANGE A182-F347 SS BORE SOLUTION ANNEALED & CORROSION TESTING,1.5",,1500# RTJ  BLIND FLANGE A182-F347 SS BORE SOLUTION ANNEALED & CORROSION TESTING,1.5,0
725,0,,,1.5" 1500# RTJ  SW FLANGE A182-F347 SS S/80s BORE SOLUTION ANNEALED & CORROSION TESTING,1.5",,1500# RTJ  SW FLANGE A182-F347 SS S/80s BORE SOLUTION ANNEALED & CORROSION TESTING,1.5,0
726,0,,,1.5" 1500#RFSW FLANGE A105 CS S/XS BORE,1.5",,1500#RFSW FLANGE A105 CS S/XS BORE,1.5,0
727,0,,,1.5" 300# RF LWN FLANGES A105 CS ,1.5",,300# RF LWN FLANGES A105 CS,1.5,0
728,0,,,1.5" 300# RF SLIP-ON FLANGES A105 CS,1.5",,300# RF SLIP-ON FLANGES A105 CS,1.5,0
729,0,,,1.5" 300# RF SPEC BLIND A515-70,1.5",,300# RF SPEC BLIND A515-70,1.5,0
730,0,,,1.5" 300# RFSW FLANGE A105 CS S/160 BORE,1.5",,300# RFSW FLANGE A105 CS S/160 BORE,1.5,0
731,0,,,1.5" 300# RFSW FLANGE A105 CS S/80 BORE,1.5",,300# RFSW FLANGE A105 CS S/80 BORE,1.5,0
732,0,,,1.5" 300# RFSW FLANGE A105 CS S/XS BORE,1.5",,300# RFSW FLANGE A105 CS S/XS BORE,1.5,0
733,0,,,1.5" 300# RFSW FLANGE A105 CS S/XXS BORE,1.5",,300# RFSW FLANGE A105 CS S/XXS BORE,1.5,0
734,0,,,1.5" 300# RFSW FLANGE A182-F317L SS S/80s BORE DUAL STAMPED,1.5",,300# RFSW FLANGE A182-F317L SS S/80s BORE DUAL STAMPED,1.5,0
735,0,,,1.5" 300# RFWN FLANGE SA105N CS S/80 BORE,1.5",,300# RFWN FLANGE SA105N CS S/80 BORE,1.5,0
736,0,,,1.5" 3000# NPT TEE A312-TP316/316L SS DUAL MARKED,1.5",,3000# NPT TEE A312-TP316/316L SS DUAL MARKED,1.5,0
737,0,,,1.5" 3000# SW 45D ELL A105 CS,1.5",,3000# SW 45D ELL A105 CS,1.5,0
738,0,,,1.5" 3000# SW 45D ELL A350-LF2-LTCS,1.5",,3000# SW 45D ELL A350-LF2-LTCS,1.5,0
739,0,,,1.5" 3000# SW 90� ELL A105 CS,1.5",,3000# SW 90� ELL A105 CS,1.5,0
740,0,,,1.5" 3000# SW 90D ELL A105 CS,1.5",,3000# SW 90D ELL A105 CS,1.5,0
741,0,,,1.5" 3000# SW COUPLING A105 CS,1.5",,3000# SW COUPLING A105 CS,1.5,0
742,0,,,1.5" 3000# SW FULL COUPLING A105 CS,1.5",,3000# SW FULL COUPLING A105 CS,1.5,0
743,0,,,1.5" 3000# SW QUICKLEG 90D ELL A105 CS,1.5",,3000# SW QUICKLEG 90D ELL A105 CS,1.5,0
744,0,,,1.5" 3000# SW TEE A105 CS,1.5",,3000# SW TEE A105 CS,1.5,0
745,0,,,1.5" 3000# SW TEE SA105 CS,1.5",,3000# SW TEE SA105 CS,1.5,0
746,0,,,1.5" 3000# SW UNION A105 CS ,1.5",,3000# SW UNION A105 CS,1.5,0
747,0,,,1.5" 3000# SWxTHRD COUPLING 316/316L SS,1.5",,3000# SWxTHRD COUPLING 316/316L SS,1.5,0
748,0,,,1.5" 3000# THRD 45D ELL A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED) ,1.5",,3000# THRD 45D ELL A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED),1.5,0
749,0,,,1.5" 3000# THRD 45D ELL A105 GALVANIZED CS,1.5",,3000# THRD 45D ELL A105 GALVANIZED CS,1.5,0
750,0,,,1.5" 3000# THRD 90D ELL A105 CS,1.5",,3000# THRD 90D ELL A105 CS,1.5,0
751,0,,,1.5" 3000# THRD 90D ELL A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED) ,1.5",,3000# THRD 90D ELL A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED),1.5,0
752,0,,,1.5" 3000# THRD CAP A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED) ,1.5",,3000# THRD CAP A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED),1.5,0
753,0,,,1.5" 3000# THRD COUPLING 304/304L SS,1.5",,3000# THRD COUPLING 304/304L SS,1.5,0
754,0,,,1.5" 3000# THRD COUPLING A105 CS,1.5",,3000# THRD COUPLING A105 CS,1.5,0
755,0,,,1.5" 3000# THRD FULL COUPLING A182-F317L SS,1.5",,3000# THRD FULL COUPLING A182-F317L SS,1.5,0
756,0,,,1.5" 3000# THRD UNION A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED) ,1.5",,3000# THRD UNION A105 GALV CS (HOT DIPPED OR ELECTRODEPOSITED),1.5,0
757,0,,,1.5" 45D ELL A403-WP304/304L S/10s SEAMLESS SS,1.5",,45D ELL A403-WP304/304L S/10s SEAMLESS SS,1.5,0
758,0,,,1.5" 600# RF LWN FLANGES A105 CS ,1.5",,600# RF LWN FLANGES A105 CS,1.5,0
759,0,,,1.5" 600# RFSW FLANGE A105 CS S/160 BORE,1.5",,600# RFSW FLANGE A105 CS S/160 BORE,1.5,0
760,0,,,1.5" 600# RFSW FLANGE A105 CS S/XS BORE,1.5",,600# RFSW FLANGE A105 CS S/XS BORE,1.5,0
